Date,Open,High,Low,Close,Change,P_Open,P_High,P_Low,P_Close,P_High-Open,P_Change,P_4_Price,P_Close-High,P_High-Low,Action
2022-01-28,1798.075,1799.44,1780.33,1788.87,4.16,1791.875,1799.44,1780.525,1784.71,7.565,-4.795,7156.55,-14.73,18.915,1
2021-12-16,1778.36,1799.64,1775.65,1799.23,10.36,1798.075,1799.44,1780.33,1788.87,1.365,4.16,7166.715,-10.57,19.11,0
2022-01-31,1790.41,1799.79,1785.62,1797.35,-1.88,1778.36,1799.64,1775.65,1799.23,21.28,10.36,7152.88,-0.41,23.99,0
2021-12-21,1791.56,1800.42,1784.95,1788.97,-8.38,1790.41,1799.79,1785.62,1797.35,9.38,-1.88,7173.17,-2.44,14.17,1
2022-08-09,1788.97,1800.455,1783.355,1794.435,5.465,1791.56,1800.42,1784.95,1788.97,8.86,-8.38,7165.9,-11.45,15.47,1
2021-10-14,1792.85,1800.47,1786.84,1796.01,1.575,1788.97,1800.455,1783.355,1794.435,11.485,5.465,7167.215,-6.02,17.1,0
2021-09-09,1789.14,1801.04,1783.73,1794.5,-1.51,1792.85,1800.47,1786.84,1796.01,7.62,1.575,7176.17,-4.46,13.63,0
2021-10-29,1799.6,1801.15,1772.11,1782.82,-11.68,1789.14,1801.04,1783.73,1794.5,11.9,-1.51,7168.41,-6.54,17.31,1
2021-09-08,1794.42,1802.04,1782.6,1789.23,6.41,1799.6,1801.15,1772.11,1782.82,1.55,-11.68,7155.68,-18.33,29.04,1
2022-08-12,1789.76,1802.155,1784.975,1801.435,12.205,1794.42,1802.04,1782.6,1789.23,7.62,6.41,7168.29,-12.81,19.44,1
2022-01-10,1796,1802.36,1790.49,1801.74,0.305,1789.76,1802.155,1784.975,1801.435,12.395,12.205,7178.325,-0.72,17.18,0
2022-08-15,1801.9,1802.47,1773.065,1779.545,-22.195,1796,1802.36,1790.49,1801.74,6.36,0.305,7190.59,-0.62,11.87,1
2021-08-25,1803.07,1803.07,1782.87,1790.9,11.355,1801.9,1802.47,1773.065,1779.545,0.57,-22.195,7156.98,-22.925,29.405,1
2022-12-23,1793.52,1803.27,1791.33,1797.69,6.79,1803.07,1803.07,1782.87,1790.9,0,11.355,7179.91,-12.17,20.2,1
2022-12-01,1768.69,1803.775,1768.585,1802.935,5.245,1793.52,1803.27,1791.33,1797.69,9.75,6.79,7185.81,-5.58,11.94,0
2021-09-10,1794.6,1803.94,1787.16,1787.9,-15.035,1768.69,1803.775,1768.585,1802.935,35.085,5.245,7143.985,-0.84,35.19,1
2021-12-20,1800.04,1804.17,1787.18,1790.9,3,1794.6,1803.94,1787.16,1787.9,9.34,-15.035,7173.6,-16.04,16.78,1
2022-12-02,1802.04,1804.515,1778.89,1797.56,6.66,1800.04,1804.17,1787.18,1790.9,4.13,3,7182.29,-13.27,16.99,0
2021-08-06,1804.55,1804.86,1758.3,1760.33,-37.23,1802.04,1804.515,1778.89,1797.56,2.475,6.66,7183.005,-6.955,25.625,1
2021-12-22,1788.7,1805.03,1786.02,1803.66,43.33,1804.55,1804.86,1758.3,1760.33,0.31,-37.23,7128.04,-44.53,46.56,0
2021-07-27,1797.53,1805.23,1793.73,1798.96,-4.7,1788.7,1805.03,1786.02,1803.66,16.33,43.33,7183.41,-1.37,19.01,0
2021-02-25,1805.24,1805.26,1766.15,1770.75,-28.21,1797.53,1805.23,1793.73,1798.96,7.7,-4.7,7195.45,-6.27,11.5,1
2022-12-09,1789.72,1806.01,1788.61,1795.12,24.37,1805.24,1805.26,1766.15,1770.75,0.02,-28.21,7147.4,-34.51,39.11,1
2021-08-23,1786.95,1806.51,1776.6,1805.5,10.38,1789.72,1806.01,1788.61,1795.12,16.29,24.37,7179.46,-10.89,17.4,0
2021-09-15,1804.515,1806.92,1790.61,1793.775,-11.725,1786.95,1806.51,1776.6,1805.5,19.56,10.38,7175.56,-1.01,29.91,1
2021-12-29,1806.19,1807.73,1789.53,1804.38,10.605,1804.515,1806.92,1790.61,1793.775,2.405,-11.725,7195.82,-13.145,16.31,0
2022-08-10,1795.24,1807.785,1787.675,1792.285,-12.095,1806.19,1807.73,1789.53,1804.38,1.54,10.605,7207.83,-3.35,18.2,1
2021-07-22,1803.8,1808.09,1792.92,1806.93,14.645,1795.24,1807.785,1787.675,1792.285,12.545,-12.095,7182.985,-15.5,20.11,0
2021-10-26,1807.38,1808.34,1782.46,1792.85,-14.08,1803.8,1808.09,1792.92,1806.93,4.29,14.645,7211.74,-1.16,15.17,0
2022-12-15,1807.28,1808.67,1774.39,1776.9,-15.95,1807.38,1808.34,1782.46,1792.85,0.96,-14.08,7191.03,-15.49,25.88,0
2021-11-30,1785.15,1808.71,1770.01,1774.96,-1.94,1807.28,1808.67,1774.39,1776.9,1.39,-15.95,7167.24,-31.77,34.28,1
2021-09-14,1793.5,1808.77,1780.75,1804.61,29.65,1785.15,1808.71,1770.01,1774.96,23.56,-1.94,7138.83,-33.75,38.7,0
2022-02-01,1797.985,1808.79,1795.78,1801.11,-3.5,1793.5,1808.77,1780.75,1804.61,15.27,29.65,7187.63,-4.16,28.02,1
2022-02-03,1807.07,1808.98,1788.88,1804.86,3.75,1797.985,1808.79,1795.78,1801.11,10.805,-3.5,7203.665,-7.68,13.01,1
2022-07-01,1807.3,1809.385,1784.585,1806.055,1.195,1807.07,1808.98,1788.88,1804.86,1.91,3.75,7209.79,-4.12,20.1,0
2021-08-24,1805.3,1809.51,1800.64,1802.95,-3.105,1807.3,1809.385,1784.585,1806.055,2.085,1.195,7207.325,-3.33,24.8,1
2021-07-07,1796.96,1809.63,1793.99,1803.65,0.7,1805.3,1809.51,1800.64,1802.95,4.21,-3.105,7218.4,-6.56,8.87,1
2021-07-28,1799.02,1809.86,1792.91,1807.15,3.5,1796.96,1809.63,1793.99,1803.65,12.67,0.7,7204.23,-5.98,15.64,1
2021-10-25,1794.33,1809.98,1792.37,1807.73,0.58,1799.02,1809.86,1792.91,1807.15,10.84,3.5,7208.94,-2.71,16.95,0
2022-12-05,1797.73,1810.03,1765.92,1768.77,-38.96,1794.33,1809.98,1792.37,1807.73,15.65,0.58,7204.41,-2.25,17.61,1
2021-10-28,1796.67,1810.36,1792.49,1798.86,30.09,1797.73,1810.03,1765.92,1768.77,12.3,-38.96,7142.45,-41.26,44.11,1
2021-07-23,1807.225,1810.4,1790.8,1801.45,2.59,1796.67,1810.36,1792.49,1798.86,13.69,30.09,7198.38,-11.5,17.87,0
2020-07-10,1802.42,1810.53,1794.19,1799.54,-1.91,1807.225,1810.4,1790.8,1801.45,3.175,2.59,7209.875,-8.95,19.6,1
2021-07-12,1808.02,1810.7,1791.78,1806.18,6.64,1802.42,1810.53,1794.19,1799.54,8.11,-1.91,7206.68,-10.99,16.34,1
2021-12-23,1803.935,1810.7,1799.02,1808.57,2.39,1808.02,1810.7,1791.78,1806.18,2.68,6.64,7216.68,-4.52,18.92,0
2022-02-02,1800.655,1810.81,1794.64,1806.9,-1.67,1803.935,1810.7,1799.02,1808.57,6.765,2.39,7222.225,-2.13,11.68,1
2020-07-14,1803.11,1810.98,1791.74,1809.33,2.43,1800.655,1810.81,1794.64,1806.9,10.155,-1.67,7213.005,-3.91,16.17,0
2022-01-06,1810.76,1811.49,1786.53,1790.98,-18.35,1803.11,1810.98,1791.74,1809.33,7.87,2.43,7215.16,-1.65,19.24,1
2021-07-26,1802.36,1811.53,1796.48,1797.48,6.5,1810.76,1811.49,1786.53,1790.98,0.73,-18.35,7199.76,-20.51,24.96,1
2020-07-17,1797.74,1811.97,1795.98,1810.12,12.64,1802.36,1811.53,1796.48,1797.48,9.17,6.5,7207.85,-14.05,15.05,0
2022-07-05,1807.95,1812.145,1764.075,1764.785,-45.335,1797.74,1811.97,1795.98,1810.12,14.23,12.64,7215.81,-1.85,15.99,1
2021-07-09,1802.95,1812.37,1796.78,1808.33,43.545,1807.95,1812.145,1764.075,1764.785,4.195,-45.335,7148.955,-47.36,48.07,0
2021-11-23,1807.295,1812.37,1782.16,1789.12,-19.21,1802.95,1812.37,1796.78,1808.33,9.42,43.545,7220.43,-4.04,15.59,1
2021-02-22,1782.17,1812.63,1780.84,1809.36,20.24,1807.295,1812.37,1782.16,1789.12,5.075,-19.21,7190.945,-23.25,30.21,0
2020-07-13,1798.98,1813.36,1798.15,1802.69,-6.67,1782.17,1812.63,1780.84,1809.36,30.46,20.24,7185,-3.27,31.79,0
2020-07-16,1810.38,1813.43,1794.68,1797.22,-5.47,1798.98,1813.36,1798.15,1802.69,14.38,-6.67,7213.18,-10.67,15.21,1
2021-12-27,1808.005,1813.47,1803.15,1811.97,14.75,1810.38,1813.43,1794.68,1797.22,3.05,-5.47,7215.71,-16.21,18.75,0
2020-11-27,1811.09,1813.65,1774.5,1787.215,-24.755,1808.005,1813.47,1803.15,1811.97,5.465,14.75,7236.595,-1.5,10.32,1
2021-10-22,1783.34,1813.74,1783.04,1794.13,6.915,1811.09,1813.65,1774.5,1787.215,2.56,-24.755,7186.455,-26.435,39.15,1
2021-07-21,1810.68,1813.8,1794.91,1803.51,9.38,1783.34,1813.74,1783.04,1794.13,30.4,6.915,7174.25,-19.61,30.7,1
2021-02-24,1806.16,1813.82,1783.73,1805.47,1.96,1810.68,1813.8,1794.91,1803.51,3.12,9.38,7222.9,-10.29,18.89,1
2022-12-14,1810.63,1813.92,1796.5,1807.42,1.95,1806.16,1813.82,1783.73,1805.47,7.66,1.96,7209.18,-8.35,30.09,0
2021-12-17,1799.16,1814.27,1796.06,1796.14,-11.28,1810.63,1813.92,1796.5,1807.42,3.29,1.95,7228.47,-6.5,17.42,1
2022-07-04,1808.81,1814.355,1804.01,1807.95,11.81,1799.16,1814.27,1796.06,1796.14,15.11,-11.28,7205.63,-18.13,18.21,0
2022-12-28,1813.84,1814.62,1797.23,1804.35,-3.6,1808.81,1814.355,1804.01,1807.95,5.545,11.81,7235.125,-6.405,10.345,1
2020-07-15,1808.71,1814.69,1802.82,1810.26,5.91,1813.84,1814.62,1797.23,1804.35,0.78,-3.6,7230.04,-10.27,17.39,0
2021-08-05,1811.97,1814.92,1798.07,1804.355,-5.905,1808.71,1814.69,1802.82,1810.26,5.98,5.91,7236.48,-4.43,11.87,1
2022-02-04,1805.39,1814.93,1792.64,1808.13,3.775,1811.97,1814.92,1798.07,1804.355,2.95,-5.905,7229.315,-10.565,16.85,0
2021-07-06,1792.1,1815.02,1790.22,1797.02,-11.11,1805.39,1814.93,1792.64,1808.13,9.54,3.775,7221.09,-6.8,22.29,1
2021-08-03,1813.44,1815.1,1807.22,1810.5,13.48,1792.1,1815.02,1790.22,1797.02,22.92,-11.11,7194.36,-18,24.8,1
2021-02-05,1793.91,1815.24,1792.41,1810.95,0.45,1813.44,1815.1,1807.22,1810.5,1.66,13.48,7246.26,-4.6,7.88,0
2021-11-26,1788.705,1815.46,1780.995,1791.875,-19.075,1793.91,1815.24,1792.41,1810.95,21.33,0.45,7212.51,-4.29,22.83,1
2021-02-23,1809.87,1815.95,1795.92,1805.67,13.795,1788.705,1815.46,1780.995,1791.875,26.755,-19.075,7177.035,-23.585,34.465,0
2020-07-09,1809.61,1815.97,1795.95,1803.56,-2.11,1809.87,1815.95,1795.92,1805.67,6.08,13.795,7227.41,-10.28,20.03,1
2022-01-04,1802.37,1816.72,1799.15,1814.64,11.08,1809.61,1815.97,1795.95,1803.56,6.36,-2.11,7225.09,-12.41,20.02,0
2021-07-13,1806.36,1817.15,1799.05,1807.7,-6.94,1802.37,1816.72,1799.15,1814.64,14.35,11.08,7232.88,-2.08,17.57,1
2021-12-30,1804.48,1817.18,1796.26,1814.69,6.99,1806.36,1817.15,1799.05,1807.7,10.79,-6.94,7230.26,-9.45,18.1,0
2021-09-02,1813.85,1817.19,1805.19,1809.565,-5.125,1804.48,1817.18,1796.26,1814.69,12.7,6.99,7232.61,-2.49,20.92,1
2020-12-01,1777.15,1817.32,1775.83,1815.21,5.645,1813.85,1817.19,1805.19,1809.565,3.34,-5.125,7245.795,-7.625,12,0
2021-07-19,1811.35,1817.34,1795.22,1812.23,-2.98,1777.15,1817.32,1775.83,1815.21,40.17,5.645,7185.51,-2.11,41.49,0
2020-11-25,1807.93,1817.6,1801.73,1807.625,-4.605,1811.35,1817.34,1795.22,1812.23,5.99,-2.98,7236.14,-5.11,22.12,1
2020-07-08,1795.56,1818,1791.83,1808.87,1.245,1807.93,1817.6,1801.73,1807.625,9.67,-4.605,7234.885,-9.975,15.87,1
2021-05-06,1787.23,1818.08,1782.2,1814.96,6.09,1795.56,1818,1791.83,1808.87,22.44,1.245,7214.26,-9.13,26.17,0
2021-07-08,1803.97,1818.34,1794.9,1802.71,-12.25,1787.23,1818.08,1782.2,1814.96,30.85,6.09,7202.47,-3.12,35.88,1
2021-11-05,1791.47,1818.34,1785.335,1818.215,15.505,1803.97,1818.34,1794.9,1802.71,14.37,-12.25,7219.92,-15.63,23.44,0
2020-11-26,1807.735,1818.35,1806.19,1810.31,-7.905,1791.47,1818.34,1785.335,1818.215,26.87,15.505,7213.36,-0.125,33.005,1
2021-08-27,1792.96,1819.16,1785.62,1818.45,8.14,1807.735,1818.35,1806.19,1810.31,10.615,-7.905,7242.585,-8.04,12.16,0
2021-08-31,1810.075,1819.21,1801.94,1813.47,-4.98,1792.96,1819.16,1785.62,1818.45,26.2,8.14,7216.19,-0.71,33.54,0
2021-08-02,1814.2,1819.57,1805.87,1813.33,-0.14,1810.075,1819.21,1801.94,1813.47,9.135,-4.98,7244.695,-5.74,17.27,1
2021-09-01,1814.095,1820.06,1808.57,1813.83,0.5,1814.2,1819.57,1805.87,1813.33,5.37,-0.14,7252.97,-6.24,13.7,1
2023-02-27,1811.13,1820.14,1806.86,1817.31,3.48,1814.095,1820.06,1808.57,1813.83,5.965,0.5,7256.555,-6.23,11.49,0
2021-12-28,1811.67,1820.16,1805.16,1806.15,-11.16,1811.13,1820.14,1806.86,1817.31,9.01,3.48,7255.44,-2.83,13.28,1
2022-12-29,1804.42,1820.17,1803.85,1815.02,8.87,1811.67,1820.16,1805.16,1806.15,8.49,-11.16,7243.14,-14.01,15,0
2022-12-22,1814.03,1820.49,1785.08,1792.45,-22.57,1804.42,1820.17,1803.85,1815.02,15.75,8.87,7243.46,-5.15,16.32,1
2020-07-20,1809.11,1820.55,1805.93,1817.83,25.38,1814.03,1820.49,1785.08,1792.45,6.46,-22.57,7212.05,-28.04,35.41,0
2022-12-20,1787.43,1821.07,1784.68,1817.83,0,1809.11,1820.55,1805.93,1817.83,11.44,25.38,7253.42,-2.72,14.62,0
2022-01-27,1820.015,1822.21,1791.91,1797.2,-20.63,1787.43,1821.07,1784.68,1817.83,33.64,0,7211.01,-3.24,36.39,1
2022-01-18,1818.85,1822.82,1805.88,1813.81,16.61,1820.015,1822.21,1791.91,1797.2,2.195,-20.63,7231.335,-25.01,30.3,1
2022-01-17,1817.73,1823.24,1813.2,1819.255,5.445,1818.85,1822.82,1805.88,1813.81,3.97,16.61,7261.36,-9.01,16.94,1
2022-01-11,1800.79,1823.28,1800.23,1821.54,2.285,1817.73,1823.24,1813.2,1819.255,5.51,5.445,7273.425,-3.985,10.04,0
2021-08-30,1818.41,1823.31,1807.62,1810.16,-11.38,1800.79,1823.28,1800.23,1821.54,22.49,2.285,7245.84,-1.74,23.05,1
2022-02-07,1807.59,1823.58,1807.12,1820.54,10.38,1818.41,1823.31,1807.62,1810.16,4.9,-11.38,7259.5,-13.15,15.69,0
2022-12-21,1817.92,1823.84,1812,1814.37,-6.17,1807.59,1823.58,1807.12,1820.54,15.99,10.38,7258.83,-3.04,16.46,0
2023-03-08,1814.27,1824.29,1809.6,1813.82,-0.55,1817.92,1823.84,1812,1814.37,5.92,-6.17,7268.13,-9.47,11.84,0
2022-12-13,1781.12,1824.48,1781.12,1810.61,-3.21,1814.27,1824.29,1809.6,1813.82,10.02,-0.55,7261.98,-10.47,14.69,0
2022-06-30,1817.86,1824.655,1802.885,1807.215,-3.395,1781.12,1824.48,1781.12,1810.61,43.36,-3.21,7197.33,-13.87,43.36,1
2022-05-18,1814.68,1824.685,1807.585,1816.615,9.4,1817.86,1824.655,1802.885,1807.215,6.795,-3.395,7252.615,-17.44,21.77,0
2021-07-20,1812.75,1824.9,1805.2,1810.27,-6.345,1814.68,1824.685,1807.585,1816.615,10.005,9.4,7263.565,-8.07,17.1,0
2021-06-17,1811.93,1825.34,1767.33,1773.29,-36.98,1812.75,1824.9,1805.2,1810.27,12.15,-6.345,7253.12,-14.63,19.7,1
2022-12-30,1814.74,1826.05,1813.62,1823.48,50.19,1811.93,1825.34,1767.33,1773.29,13.41,-36.98,7177.89,-52.05,58.01,1
2021-11-08,1818.165,1826.4,1812.2,1824.32,0.84,1814.74,1826.05,1813.62,1823.48,11.31,50.19,7277.89,-2.57,12.43,0
2021-02-16,1819.165,1826.52,1789.68,1794.46,-29.86,1818.165,1826.4,1812.2,1824.32,8.235,0.84,7281.085,-2.08,14.2,1
2022-05-16,1811.51,1826.865,1787.395,1823.995,29.535,1819.165,1826.52,1789.68,1794.46,7.355,-29.86,7229.825,-32.06,36.84,0
2021-02-15,1825.55,1827.1,1816.23,1818.855,-5.14,1811.51,1826.865,1787.395,1823.995,15.355,29.535,7249.765,-2.87,39.47,0
2021-09-07,1823.3,1827.33,1792.43,1794.4,-24.455,1825.55,1827.1,1816.23,1818.855,1.55,-5.14,7287.735,-8.245,10.87,1
2023-02-24,1822.69,1827.87,1809,1810.98,16.58,1823.3,1827.33,1792.43,1794.4,4.03,-24.455,7237.46,-32.93,34.9,1
2022-01-13,1825.9,1828,1812.58,1822.7,11.72,1822.69,1827.87,1809,1810.98,5.18,16.58,7270.54,-16.89,18.87,1
2022-01-12,1820.82,1828.08,1814.89,1826.27,3.57,1825.9,1828,1812.58,1822.7,2.1,11.72,7289.18,-5.3,15.42,1
2021-05-13,1815.92,1828.73,1809.02,1826.5,0.23,1820.82,1828.08,1814.89,1826.27,7.26,3.57,7290.06,-1.81,13.19,0
2022-05-13,1822.51,1828.785,1799.215,1809.765,-16.735,1815.92,1828.73,1809.02,1826.5,12.81,0.23,7280.17,-2.23,19.71,1
2022-02-08,1820.93,1828.82,1815.49,1826.03,16.265,1822.51,1828.785,1799.215,1809.765,6.275,-16.735,7260.275,-19.02,29.57,0
2022-01-14,1821.585,1829.17,1814.8,1816.6,-9.43,1820.93,1828.82,1815.49,1826.03,7.89,16.265,7291.27,-2.79,13.33,1
2022-06-28,1822.73,1829.455,1818.535,1819.945,3.345,1821.585,1829.17,1814.8,1816.6,7.585,-9.43,7282.155,-12.57,14.37,0
2022-01-05,1814.09,1829.66,1808.42,1810.29,-9.655,1822.73,1829.455,1818.535,1819.945,6.725,3.345,7290.665,-9.51,10.92,1
2021-07-14,1808.25,1829.81,1804.7,1827.41,17.12,1814.09,1829.66,1808.42,1810.29,15.57,-9.655,7262.46,-19.37,21.24,1
2021-12-31,1815.085,1830.35,1814.59,1829.5,2.09,1808.25,1829.81,1804.7,1827.41,21.56,17.12,7270.17,-2.4,25.11,0
2021-09-06,1830.355,1830.355,1820.7,1823.37,-6.13,1815.085,1830.35,1814.59,1829.5,15.265,2.09,7289.525,-0.85,15.76,0
2021-02-12,1826.12,1830.56,1810.75,1821.29,-2.08,1830.355,1830.355,1820.7,1823.37,0,-6.13,7304.78,-6.985,9.655,1
2023-02-28,1817.24,1831.21,1805.1,1826.8,5.51,1826.12,1830.56,1810.75,1821.29,4.44,-2.08,7288.72,-9.27,19.81,0
2021-07-30,1828.31,1831.29,1810.45,1813.91,-12.89,1817.24,1831.21,1805.1,1826.8,13.97,5.51,7280.35,-4.41,26.11,0
2022-06-14,1820.48,1831.515,1805.185,1808.255,-5.655,1828.31,1831.29,1810.45,1813.91,2.98,-12.89,7283.96,-17.38,20.84,1
2022-06-24,1823.32,1831.615,1817.015,1823.795,15.54,1820.48,1831.515,1805.185,1808.255,11.035,-5.655,7265.435,-23.26,26.33,0
2021-08-04,1810.7,1831.63,1806.76,1812.08,-11.715,1823.32,1831.615,1817.015,1823.795,8.295,15.54,7295.745,-7.82,14.6,0
2022-01-03,1830.05,1831.82,1798.48,1801.32,-10.76,1810.7,1831.63,1806.76,1812.08,20.93,-11.715,7261.17,-19.55,24.87,1
2021-07-16,1829.43,1832.09,1809.3,1811.01,9.69,1830.05,1831.82,1798.48,1801.32,1.77,-10.76,7261.67,-30.5,33.34,1
2020-12-02,1815.325,1832.48,1807.57,1830.61,19.6,1829.43,1832.09,1809.3,1811.01,2.66,9.69,7281.83,-21.08,22.79,0
2021-07-29,1807.38,1832.68,1806.96,1828.17,-2.44,1815.325,1832.48,1807.57,1830.61,17.155,19.6,7285.985,-1.87,24.91,1
2021-11-09,1824.89,1832.75,1819.23,1831.83,3.66,1807.38,1832.68,1806.96,1828.17,25.3,-2.44,7275.19,-4.51,25.72,0
2022-06-29,1820.08,1832.755,1812.255,1817.915,-13.915,1824.89,1832.75,1819.23,1831.83,7.86,3.66,7308.7,-0.92,13.52,0
2022-12-27,1800.9,1833.31,1800.39,1813.63,-4.285,1820.08,1832.755,1812.255,1817.915,12.675,-13.915,7283.005,-14.84,20.5,1
2023-02-23,1826.05,1833.7,1818.02,1822.37,8.74,1800.9,1833.31,1800.39,1813.63,32.41,-4.285,7248.23,-19.68,32.92,1
2021-07-15,1827.4,1833.93,1820.41,1829.49,7.12,1826.05,1833.7,1818.02,1822.37,7.65,8.74,7300.14,-11.33,15.68,0
2021-09-03,1809.3,1834.1,1808.09,1828.65,-0.84,1827.4,1833.93,1820.41,1829.49,6.53,7.12,7311.23,-4.44,13.52,0
2021-02-04,1833.99,1834.83,1785.15,1794.33,-34.32,1809.3,1834.1,1808.09,1828.65,24.8,-0.84,7280.14,-5.45,26.01,1
2023-03-09,1814.29,1835.41,1812.05,1830.86,36.53,1833.99,1834.83,1785.15,1794.33,0.84,-34.32,7248.3,-40.5,49.68,1
2022-02-09,1826.01,1835.83,1825,1832.99,2.13,1814.29,1835.41,1812.05,1830.86,21.12,36.53,7292.61,-4.55,23.36,0
2022-05-17,1825.78,1836.075,1812.995,1815.065,-17.925,1826.01,1835.83,1825,1832.99,9.82,2.13,7319.83,-2.84,10.83,1
2023-03-02,1837.31,1838.84,1830.08,1835.75,20.685,1825.78,1836.075,1812.995,1815.065,10.295,-17.925,7289.915,-21.01,23.08,0
2020-11-24,1838.06,1838.99,1801.04,1807.53,-28.22,1837.31,1838.84,1830.08,1835.75,1.53,20.685,7341.98,-3.09,8.76,1
2021-02-08,1815.29,1839.16,1807.94,1830.61,23.08,1838.06,1838.99,1801.04,1807.53,0.93,-28.22,7285.62,-31.46,37.95,1
2021-01-18,1828.23,1840.79,1804.01,1837.585,6.975,1815.29,1839.16,1807.94,1830.61,23.87,23.08,7293,-8.55,31.22,0
2022-06-27,1838,1840.985,1820.915,1822.775,-14.81,1828.23,1840.79,1804.01,1837.585,12.56,6.975,7310.615,-3.205,36.78,1
2022-06-15,1808.75,1841.355,1807.59,1833.89,11.115,1838,1840.985,1820.915,1822.775,2.985,-14.81,7322.675,-18.21,20.07,0
2020-12-14,1841.46,1841.46,1820.17,1827.12,-6.77,1808.75,1841.355,1807.59,1833.89,32.605,11.115,7291.585,-7.465,33.765,1
2021-05-11,1836.11,1841.81,1818.27,1837.49,10.37,1841.46,1841.46,1820.17,1827.12,0,-6.77,7330.21,-14.34,21.29,0
2022-02-10,1832.76,1841.96,1821.93,1826.68,-10.81,1836.11,1841.81,1818.27,1837.49,5.7,10.37,7333.68,-4.32,23.54,1
2022-01-21,1839.34,1843.17,1828.6,1831.78,5.1,1832.76,1841.96,1821.93,1826.68,9.2,-10.81,7323.33,-15.28,20.03,1
2021-05-07,1815.08,1843.26,1813,1832.13,0.35,1839.34,1843.17,1828.6,1831.78,3.83,5.1,7342.89,-11.39,14.57,1
2022-01-19,1813.67,1843.32,1810.37,1840.56,8.43,1815.08,1843.26,1813,1832.13,28.18,0.35,7303.47,-11.13,30.26,0
2021-05-12,1837.51,1843.49,1813.43,1815.41,-25.15,1813.67,1843.32,1810.37,1840.56,29.65,8.43,7307.92,-2.76,32.95,1
2020-07-21,1818.24,1843.52,1815.93,1841.77,26.36,1837.51,1843.49,1813.43,1815.41,5.98,-25.15,7309.84,-28.08,30.06,1
2021-05-14,1826.49,1843.65,1819.98,1842.74,0.97,1818.24,1843.52,1815.93,1841.77,25.28,26.36,7319.46,-1.75,27.59,0
2022-06-21,1838.34,1843.665,1828.695,1833.125,-9.615,1826.49,1843.65,1819.98,1842.74,17.16,0.97,7332.86,-0.91,23.67,1
2023-02-17,1836.51,1843.69,1818.98,1841.93,8.805,1838.34,1843.665,1828.695,1833.125,5.325,-9.615,7343.825,-10.54,14.97,0
2023-02-21,1841.9,1843.91,1830.29,1835.01,-6.92,1836.51,1843.69,1818.98,1841.93,7.18,8.805,7341.11,-1.76,24.71,1
2020-12-03,1830.57,1844.03,1823.92,1841.04,6.03,1841.9,1843.91,1830.29,1835.01,2.01,-6.92,7351.11,-8.9,13.62,1
2022-01-24,1834.54,1844.27,1830,1843.17,2.13,1830.57,1844.03,1823.92,1841.04,13.46,6.03,7339.56,-2.99,20.11,0
2023-03-01,1826.9,1844.31,1823.12,1836.705,-6.465,1834.54,1844.27,1830,1843.17,9.73,2.13,7351.98,-1.1,14.27,0
2021-02-03,1838.04,1845,1830.66,1834.08,-2.625,1826.9,1844.31,1823.12,1836.705,17.41,-6.465,7331.035,-7.605,21.19,1
2023-02-16,1836.44,1845.34,1827.67,1836.5,2.42,1838.04,1845,1830.66,1834.08,6.96,-2.625,7347.78,-10.92,14.34,1
2021-01-19,1838.09,1845.38,1833.17,1839.96,3.46,1836.44,1845.34,1827.67,1836.5,8.9,2.42,7345.95,-8.84,17.67,0
2021-05-10,1832.78,1845.41,1830.15,1836.15,-3.81,1838.09,1845.38,1833.17,1839.96,7.29,3.46,7356.6,-5.42,12.21,0
2022-06-23,1837.82,1845.705,1822.615,1822.665,-13.485,1832.78,1845.41,1830.15,1836.15,12.63,-3.81,7344.49,-9.26,15.26,1
2023-02-22,1834.88,1845.98,1823.67,1825.26,2.595,1837.82,1845.705,1822.615,1822.665,7.885,-13.485,7328.805,-23.04,23.09,1
2022-06-20,1838.33,1846.055,1834.895,1836.8,11.54,1834.88,1845.98,1823.67,1825.26,11.1,2.595,7329.79,-20.72,22.31,1
2023-02-20,1841.01,1847.58,1837.36,1841.295,4.495,1838.33,1846.055,1834.895,1836.8,7.725,11.54,7356.08,-9.255,11.16,0
2021-02-11,1843.35,1847.61,1821.31,1825.7,-15.595,1841.01,1847.58,1837.36,1841.295,6.57,4.495,7367.245,-6.285,10.22,1
2020-12-11,1837.38,1847.74,1824.76,1839.5,13.8,1843.35,1847.61,1821.31,1825.7,4.26,-15.595,7337.97,-21.91,26.3,1
2022-01-20,1839.8,1847.81,1836.12,1839.6,0.1,1837.38,1847.74,1824.76,1839.5,10.36,13.8,7349.38,-8.24,22.98,0
2022-06-22,1833.03,1847.955,1823.555,1837.935,-1.665,1839.8,1847.81,1836.12,1839.6,8.01,0.1,7363.33,-8.21,11.69,0
2020-12-04,1841.4,1848.17,1829.5,1836.52,-1.415,1833.03,1847.955,1823.555,1837.935,14.925,-1.665,7342.475,-10.02,24.4,1
2021-02-09,1830.31,1848.59,1829.07,1838.59,2.07,1841.4,1848.17,1829.5,1836.52,6.77,-1.415,7355.59,-11.65,18.67,0
2021-11-22,1847.07,1849.13,1802.39,1804.8,-33.79,1830.31,1848.59,1829.07,1838.59,18.28,2.07,7346.56,-10,19.52,1
2022-05-19,1816.54,1849.165,1811.055,1842.135,37.335,1847.07,1849.13,1802.39,1804.8,2.06,-33.79,7303.39,-44.33,46.74,1
