Date,Open,High,Low,Close,Change,Volume,P_Open,P_High,P_Low,P_Close,P_Volume,P_Change,P_4_Price,P_Close-High,P_High-Low,Action
31.03.2016,1226.73,1240.352,1223.839,1231.692,9.271,1380,1233.589,1240.458,1211.459,1222.421,1320,-5.95,4907.927,-18.037,28.999,1
22.02.2017,1234.801,1240.329,1231.179,1236.751,5.059,1381,1226.73,1240.352,1223.839,1231.692,1380,9.271,4922.613,-8.66,16.513,0
18.02.2016,1206.972,1239.879,1200.691,1231.049,-5.702,1380,1234.801,1240.329,1231.179,1236.751,1381,5.059,4943.06,-3.578,9.15,0
23.10.2018,1222.319,1239.712,1221.868,1230.909,-0.14,1379,1206.972,1239.879,1200.691,1231.049,1380,-5.702,4878.591,-8.83,39.188,1
17.04.2016,1234.68,1239.324,1234.349,1237.089,6.18,120,1222.319,1239.712,1221.868,1230.909,1379,-0.14,4914.808,-8.803,17.844,0
25.10.2018,1235.208,1239.171,1228.079,1231.691,-5.398,1379,1234.68,1239.324,1234.349,1237.089,120,6.18,4945.442,-2.235,4.975,1
16.12.2018,1239.015,1239.055,1235.765,1237.025,5.334,59,1235.208,1239.171,1228.079,1231.691,1379,-5.398,4934.149,-7.48,11.092,1
05.12.2018,1238.675,1238.998,1233.245,1238.205,1.18,1378,1239.015,1239.055,1235.765,1237.025,59,5.334,4950.86,-2.03,3.29,0
20.02.2017,1236.121,1238.941,1232.711,1237.011,-1.194,1111,1238.675,1238.998,1233.245,1238.205,1378,1.18,4949.123,-0.793,5.753,0
21.02.2017,1237.061,1238.819,1226.108,1234.801,-2.21,1381,1236.121,1238.941,1232.711,1237.011,1111,-1.194,4944.784,-1.93,6.23,1
19.02.2017,1234.901,1238.088,1234.881,1236.168,1.367,60,1237.061,1238.819,1226.108,1234.801,1381,-2.21,4936.789,-4.018,12.711,0
15.03.2016,1236.13,1238.039,1225.659,1232.839,-3.329,1380,1234.901,1238.088,1234.881,1236.168,60,1.367,4944.038,-1.92,3.207,1
01.11.2018,1216,1237.328,1215.79,1232.908,0.069,1374,1236.13,1238.039,1225.659,1232.839,1380,-3.329,4932.667,-5.2,12.38,0
15.05.2017,1229.701,1237.281,1226.942,1231.402,-1.506,1380,1216,1237.328,1215.79,1232.908,1374,0.069,4902.026,-4.42,21.538,1
10.02.2017,1226.471,1237.069,1221.589,1232.858,1.456,1320,1229.701,1237.281,1226.942,1231.402,1380,-1.506,4925.326,-5.879,10.339,1
05.03.2017,1232.731,1236.868,1232.568,1236.758,3.9,60,1226.471,1237.069,1221.589,1232.858,1320,1.456,4917.987,-4.211,15.48,0
06.03.2017,1236.758,1236.768,1224.048,1225.968,-10.79,1381,1232.731,1236.868,1232.568,1236.758,60,3.9,4938.925,-0.11,4.3,1
05.04.2016,1215.14,1236.751,1214.838,1230.819,4.851,1380,1236.758,1236.768,1224.048,1225.968,1381,-10.79,4923.542,-10.8,12.72,0
08.05.2017,1234.642,1236.492,1225.6,1227.762,-3.057,1380,1215.14,1236.751,1214.838,1230.819,1380,4.851,4897.548,-5.932,21.913,0
07.11.2018,1227.868,1236.418,1222.945,1226.005,-1.757,1378,1234.642,1236.492,1225.6,1227.762,1380,-3.057,4924.496,-8.73,10.892,1
02.11.2018,1232.898,1236.348,1229.665,1232.625,6.62,1258,1227.868,1236.418,1222.945,1226.005,1378,-1.757,4913.236,-10.413,13.473,1
03.03.2017,1235.279,1236.288,1222.808,1234.008,1.383,1320,1232.898,1236.348,1229.665,1232.625,1258,6.62,4931.536,-3.723,6.683,0
17.07.2017,1230.771,1235.972,1229.349,1232.852,-1.156,1380,1235.279,1236.288,1222.808,1234.008,1320,1.383,4928.383,-2.28,13.48,0
06.11.2018,1231.008,1235.868,1223.418,1227.818,-5.034,1378,1230.771,1235.972,1229.349,1232.852,1380,-1.156,4928.944,-3.12,6.623,1
15.04.2016,1229.319,1235.84,1225.198,1233.398,5.58,1260,1231.008,1235.868,1223.418,1227.818,1378,-5.034,4918.112,-8.05,12.45,0
07.02.2017,1233.289,1235.709,1227.691,1231.969,-1.429,1380,1229.319,1235.84,1225.198,1233.398,1260,5.58,4923.755,-2.442,10.642,1
06.02.2017,1220.849,1235.599,1220.088,1233.282,1.313,1381,1233.289,1235.709,1227.691,1231.969,1380,-1.429,4928.658,-3.74,8.018,0
05.05.2017,1228.372,1235.561,1226.078,1226.812,-6.47,1259,1220.849,1235.599,1220.088,1233.282,1381,1.313,4909.818,-2.317,15.511,1
20.03.2017,1231.289,1235.468,1230.068,1234.586,7.774,1380,1228.372,1235.561,1226.078,1226.812,1259,-6.47,4916.823,-8.749,9.483,0
29.10.2018,1232.723,1235.383,1224.223,1229.984,-4.602,1380,1231.289,1235.468,1230.068,1234.586,1380,7.774,4931.411,-0.882,5.4,0
01.04.2016,1231.692,1235.26,1208.999,1221.449,-8.535,1260,1232.723,1235.383,1224.223,1229.984,1380,-4.602,4922.313,-5.399,11.16,1
24.10.2018,1230.909,1235.229,1225.579,1235.229,13.78,1379,1231.692,1235.26,1208.999,1221.449,1260,-8.535,4897.4,-13.811,26.261,0
26.07.2018,1233.058,1235.131,1222.289,1224.068,-11.161,1379,1230.909,1235.229,1225.579,1235.229,1379,13.78,4926.946,0,9.65,1
23.07.2018,1232.852,1235.082,1222.3,1224.199,0.131,1380,1233.058,1235.131,1222.289,1224.068,1379,-11.161,4914.546,-11.063,12.842,1
05.11.2018,1234.025,1235.048,1226.798,1230.998,6.799,1375,1232.852,1235.082,1222.3,1224.199,1380,0.131,4914.433,-10.883,12.782,1
03.12.2018,1222.008,1234.898,1221.205,1231.128,0.13,1376,1234.025,1235.048,1226.798,1230.998,1375,6.799,4926.869,-4.05,8.25,0
15.02.2016,1233.4,1234.799,1202.191,1207.86,-23.268,1141,1222.008,1234.898,1221.205,1231.128,1376,0.13,4909.239,-3.77,13.693,1
28.10.2018,1233.547,1234.793,1232.723,1232.723,24.863,120,1233.4,1234.799,1202.191,1207.86,1141,-23.268,4878.25,-26.939,32.608,1
07.05.2017,1221.688,1234.672,1221.059,1234.641,1.918,120,1233.547,1234.793,1232.723,1232.723,120,24.863,4933.786,-2.07,2.07,0
19.02.2016,1231.079,1234.528,1219.902,1225.832,-8.809,1320,1221.688,1234.672,1221.059,1234.641,120,1.918,4912.06,-0.031,13.613,1
14.02.2017,1226.201,1234.478,1221.839,1228.398,2.566,1381,1231.079,1234.528,1219.902,1225.832,1320,-8.809,4911.341,-8.696,14.626,1
14.02.2016,1231.088,1234.302,1230.651,1233.409,5.011,60,1226.201,1234.478,1221.839,1228.398,1381,2.566,4910.916,-6.08,12.639,0
25.07.2018,1225.149,1234.182,1223.208,1233.049,-0.36,1380,1231.088,1234.302,1230.651,1233.409,60,5.011,4929.45,-0.893,3.651,0
26.05.2016,1224.979,1234.142,1218.221,1222.059,-10.99,1379,1225.149,1234.182,1223.208,1233.049,1380,-0.36,4915.588,-1.133,10.974,1
04.11.2018,1232.598,1234.118,1232.518,1234.025,11.966,60,1224.979,1234.142,1218.221,1222.059,1379,-10.99,4899.401,-12.083,15.921,0
15.02.2017,1228.419,1233.941,1216.601,1232.942,-1.083,1380,1232.598,1234.118,1232.518,1234.025,60,11.966,4933.259,-0.093,1.6,0
16.03.2017,1220.401,1233.698,1220.028,1226.301,-6.641,1380,1228.419,1233.941,1216.601,1232.942,1380,-1.083,4911.903,-0.999,17.34,1
22.07.2018,1231.371,1233.351,1230.329,1232.852,6.551,120,1220.401,1233.698,1220.028,1226.301,1380,-6.641,4900.428,-7.397,13.67,0
15.10.2018,1219.219,1233.238,1219.199,1226.769,-6.083,1379,1231.371,1233.351,1230.329,1232.852,120,6.551,4927.903,-0.499,3.022,0
16.11.2016,1226.978,1232.998,1221.458,1226.738,-0.031,1380,1219.219,1233.238,1219.199,1226.769,1379,-6.083,4898.425,-6.469,14.039,1
24.04.2016,1232.708,1232.992,1230.889,1232.659,5.921,120,1226.978,1232.998,1221.458,1226.738,1380,-0.031,4908.172,-6.26,11.54,0
14.07.2017,1217.589,1232.858,1214.761,1228.501,-4.158,1260,1232.708,1232.992,1230.889,1232.659,120,5.921,4929.248,-0.333,2.103,1
12.02.2017,1231.479,1232.822,1228.619,1230.178,1.677,60,1217.589,1232.858,1214.761,1228.501,1260,-4.158,4893.709,-4.357,18.097,1
23.02.2016,1208.789,1232.559,1207.15,1230.302,0.124,1380,1231.479,1232.822,1228.619,1230.178,60,1.677,4923.098,-2.644,4.203,0
16.10.2018,1226.768,1232.361,1223.401,1224.898,-5.404,1380,1208.789,1232.559,1207.15,1230.302,1380,0.124,4878.8,-2.257,25.409,1
13.02.2017,1230.211,1232.268,1219.298,1226.152,1.254,1381,1226.768,1232.361,1223.401,1224.898,1380,-5.404,4907.428,-7.463,8.96,1
20.07.2018,1223.428,1232.228,1215.659,1231.551,5.399,1259,1230.211,1232.268,1219.298,1226.152,1381,1.254,4907.929,-6.116,12.97,0
06.04.2016,1230.82,1232.179,1216.481,1225.15,-6.401,1380,1223.428,1232.228,1215.659,1231.551,1259,5.399,4902.866,-0.677,16.569,1
12.05.2017,1224.942,1231.739,1224.428,1227.442,2.292,1259,1230.82,1232.179,1216.481,1225.15,1380,-6.401,4904.63,-7.029,15.698,1
17.03.2017,1226.261,1231.579,1224.422,1228.528,1.086,1260,1224.942,1231.739,1224.428,1227.442,1259,2.292,4908.551,-4.297,7.311,0
15.11.2016,1223.622,1231.54,1218.878,1226.978,-1.55,1380,1226.261,1231.579,1224.422,1228.528,1260,1.086,4910.79,-3.051,7.157,0
17.11.2016,1226.718,1231.378,1210.969,1214.729,-12.249,1381,1223.622,1231.54,1218.878,1226.978,1380,-1.55,4901.018,-4.562,12.662,1
19.03.2017,1229.572,1231.261,1229.261,1231.261,16.532,118,1226.718,1231.378,1210.969,1214.729,1381,-12.249,4883.794,-16.649,20.409,0
13.11.2016,1226.872,1231.241,1226.721,1229.649,-1.612,60,1229.572,1231.261,1229.261,1231.261,118,16.532,4921.355,0,2,1
16.07.2017,1229.109,1231.042,1228.211,1230.771,1.122,120,1226.872,1231.241,1226.721,1229.649,60,-1.612,4914.483,-1.592,4.52,0
19.10.2018,1225.799,1230.752,1223.058,1225.981,-4.79,1259,1229.109,1231.042,1228.211,1230.771,120,1.122,4919.133,-0.271,2.831,0
30.10.2018,1229.984,1230.494,1219.85,1222.503,-3.478,1373,1225.799,1230.752,1223.058,1225.981,1259,-4.79,4905.59,-4.771,7.694,1
14.05.2017,1228.128,1230.492,1228.048,1229.709,7.206,120,1229.984,1230.494,1219.85,1222.503,1373,-3.478,4902.831,-7.991,10.644,0
25.05.2016,1225.279,1230.12,1217.789,1224.98,-4.729,1380,1228.128,1230.492,1228.048,1229.709,120,7.206,4916.377,-0.783,2.444,0
14.11.2016,1229.649,1230.108,1211.538,1223.622,-1.358,1380,1225.279,1230.12,1217.789,1224.98,1380,-4.729,4898.168,-5.14,12.331,1
18.10.2018,1222.179,1230.091,1218.638,1225.799,2.177,1380,1229.649,1230.108,1211.538,1223.622,1380,-1.358,4894.917,-6.486,18.57,0
21.11.2018,1221.585,1230.078,1219.695,1225.685,-0.114,1366,1222.179,1230.091,1218.638,1225.799,1380,2.177,4896.707,-4.292,11.453,0
22.10.2018,1227.278,1229.551,1220.011,1222.309,-3.376,1378,1221.585,1230.078,1219.695,1225.685,1366,-0.114,4897.043,-4.393,10.383,1
24.07.2018,1224.189,1229.479,1218.101,1225.129,2.82,1380,1227.278,1229.551,1220.011,1222.309,1378,-3.376,4899.149,-7.242,9.54,0
17.10.2018,1224.898,1229.451,1220.549,1222.179,-2.95,1380,1224.189,1229.479,1218.101,1225.129,1380,2.82,4896.898,-4.35,11.378,1
05.07.2017,1226.641,1229.132,1217.429,1226.529,4.35,1379,1224.898,1229.451,1220.549,1222.179,1380,-2.95,4897.077,-7.272,8.902,1
18.07.2018,1227.149,1229.118,1221.058,1227.322,0.793,1380,1226.641,1229.132,1217.429,1226.529,1379,4.35,4899.731,-2.603,11.703,1
22.11.2018,1225.688,1229.015,1224.795,1227.335,0.013,1136,1227.149,1229.118,1221.058,1227.322,1380,0.793,4904.647,-1.796,8.06,0
19.07.2018,1227.329,1228.998,1211.509,1223.438,-3.897,1380,1225.688,1229.015,1224.795,1227.335,1136,0.013,4906.833,-1.68,4.22,1
29.11.2018,1220.985,1228.918,1220.628,1224.228,0.79,1376,1227.329,1228.998,1211.509,1223.438,1380,-3.897,4891.274,-5.56,17.489,0
20.11.2018,1224.078,1228.698,1219.838,1221.585,-2.643,1373,1220.985,1228.918,1220.628,1224.228,1376,0.79,4894.759,-4.69,8.29,1
09.05.2017,1227.762,1228.591,1214.259,1223.408,1.823,1380,1224.078,1228.698,1219.838,1221.585,1373,-2.643,4894.199,-7.113,8.86,1
31.07.2018,1222.478,1228.519,1213.938,1223.888,0.48,1380,1227.762,1228.591,1214.259,1223.408,1380,1.823,4894.02,-5.183,14.332,0
23.11.2018,1227.335,1228.488,1220.258,1222.885,-1.003,1125,1222.478,1228.519,1213.938,1223.888,1380,0.48,4888.823,-4.631,14.581,0
07.07.2017,1222.762,1228.449,1207.251,1212.251,-10.634,1259,1227.335,1228.488,1220.258,1222.885,1125,-1.003,4898.966,-5.603,8.23,1
21.10.2018,1227.242,1228.072,1226.472,1227.278,15.027,120,1222.762,1228.449,1207.251,1212.251,1259,-10.634,4870.713,-16.198,21.198,0
26.11.2018,1224.325,1227.958,1221.635,1222.595,-4.683,1375,1227.242,1228.072,1226.472,1227.278,120,15.027,4909.064,-0.794,1.6,1
06.07.2017,1226.508,1227.899,1218.942,1222.762,0.167,1379,1224.325,1227.958,1221.635,1222.595,1375,-4.683,4896.513,-5.363,6.323,1
11.05.2017,1217.699,1227.618,1216.949,1224.941,2.179,1380,1226.508,1227.899,1218.942,1222.762,1379,0.167,4896.111,-5.137,8.957,1
04.07.2017,1223.361,1227.389,1220.581,1226.641,1.7,1141,1217.699,1227.618,1216.949,1224.941,1380,2.179,4887.207,-2.677,10.669,0
27.07.2018,1224.068,1227.312,1217.538,1222.679,-3.962,1259,1223.361,1227.389,1220.581,1226.641,1141,1.7,4897.972,-0.748,6.808,0
07.03.2017,1225.948,1227.051,1214.078,1216.102,-6.577,1381,1224.068,1227.312,1217.538,1222.679,1259,-3.962,4891.597,-4.633,9.774,1
08.11.2018,1225.985,1226.888,1220.028,1222.998,6.896,1379,1225.948,1227.051,1214.078,1216.102,1381,-6.577,4883.179,-10.949,12.973,0
28.11.2018,1214.418,1226.648,1211.128,1220.975,-2.023,1374,1225.985,1226.888,1220.028,1222.998,1379,6.896,4895.899,-3.89,6.86,1
11.10.2018,1193.898,1226.282,1191.229,1221.238,0.263,1380,1214.418,1226.648,1211.128,1220.975,1374,-2.023,4873.169,-5.673,15.52,0
22.02.2016,1225.479,1226.188,1201.871,1208.79,-12.448,1380,1193.898,1226.282,1191.229,1221.238,1380,0.263,4832.647,-5.044,35.053,1
21.02.2016,1225.059,1226.129,1223.508,1225.48,16.69,60,1225.479,1226.188,1201.871,1208.79,1380,-12.448,4862.328,-17.398,24.317,0
12.07.2017,1217.858,1225.651,1213.389,1219.038,-6.442,1377,1225.059,1226.129,1223.508,1225.48,60,16.69,4900.176,-0.649,2.621,0
10.05.2017,1223.408,1225.619,1217.542,1217.708,-1.33,1380,1217.858,1225.651,1213.389,1219.038,1377,-6.442,4875.936,-6.613,12.262,1
30.11.2018,1224.198,1225.475,1216.605,1222.025,4.317,1317,1223.408,1225.619,1217.542,1217.708,1380,-1.33,4884.277,-7.911,8.077,0
02.02.2017,1209.698,1225.288,1209.599,1214.598,-7.427,1380,1224.198,1225.475,1216.605,1222.025,1317,4.317,4888.303,-3.45,8.87,1
19.11.2018,1222.458,1225.288,1217.955,1224.068,9.47,1378,1209.698,1225.288,1209.599,1214.598,1380,-7.427,4859.183,-10.69,15.689,0
16.11.2018,1213.898,1225.218,1213.775,1221.085,-2.983,1317,1222.458,1225.288,1217.955,1224.068,1378,9.47,4889.769,-1.22,7.333,0
27.11.2018,1222.605,1225.195,1211.835,1214.418,-6.667,1377,1213.898,1225.218,1213.775,1221.085,1317,-2.983,4873.976,-4.133,11.443,1
30.07.2018,1222.449,1225.029,1219.008,1222.489,8.071,1380,1222.605,1225.195,1211.835,1214.418,1377,-6.667,4874.053,-10.777,13.36,0
01.08.2018,1223.898,1224.718,1215.618,1217.798,-4.691,1379,1222.449,1225.029,1219.008,1222.489,1380,8.071,4888.975,-2.54,6.021,0
13.07.2017,1219.038,1224.419,1216.499,1217.579,-0.219,1380,1223.898,1224.718,1215.618,1217.798,1379,-4.691,4882.032,-6.92,9.1,1
25.11.2018,1223.298,1224.345,1223.225,1224.325,6.746,60,1219.038,1224.419,1216.499,1217.579,1380,-0.219,4877.535,-6.84,7.92,0
29.07.2018,1222.622,1223.839,1222.001,1222.449,-1.876,118,1223.298,1224.345,1223.225,1224.325,60,6.746,4895.193,-0.02,1.12,0
24.03.2016,1221.99,1223.732,1212.16,1216.95,-5.499,1260,1222.622,1223.839,1222.001,1222.449,118,-1.876,4890.911,-1.39,1.838,1
12.10.2018,1221.259,1223.589,1215.798,1217.768,0.818,1259,1221.99,1223.732,1212.16,1216.95,1260,-5.499,4874.832,-6.782,11.572,0
27.05.2016,1222.06,1223.531,1206.679,1212.239,-5.529,1260,1221.259,1223.589,1215.798,1217.768,1259,0.818,4878.414,-5.821,7.791,1
02.12.2018,1222.948,1223.398,1221.908,1222.008,9.769,60,1222.06,1223.531,1206.679,1212.239,1260,-5.529,4864.509,-11.292,16.852,0
05.02.2017,1219.432,1223.211,1219.158,1220.838,-1.17,60,1222.948,1223.398,1221.908,1222.008,60,9.769,4890.262,-1.39,1.49,0
09.11.2018,1222.998,1223.208,1206.635,1209.635,-11.203,1316,1219.432,1223.211,1219.158,1220.838,60,-1.17,4882.639,-2.373,4.053,1
28.03.2016,1213.67,1223.06,1208.068,1222.589,12.954,1380,1222.998,1223.208,1206.635,1209.635,1316,-11.203,4862.476,-13.573,16.573,0
28.02.2016,1222.511,1222.82,1215.651,1221.241,-1.348,60,1213.67,1223.06,1208.068,1222.589,1380,12.954,4867.387,-0.471,14.992,0
31.10.2018,1222.503,1222.803,1211.8,1215.97,-5.271,1370,1222.511,1222.82,1215.651,1221.241,60,-1.348,4882.223,-1.579,7.169,1
18.11.2018,1221.935,1222.638,1221.515,1222.468,6.498,59,1222.503,1222.803,1211.8,1215.97,1370,-5.271,4873.076,-6.833,11.003,0
04.04.2016,1220.37,1222.55,1214.548,1215.138,-7.33,1379,1221.935,1222.638,1221.515,1222.468,59,6.498,4888.556,-0.17,1.123,1
15.03.2017,1200.422,1221.998,1197.548,1220.401,5.263,1380,1220.37,1222.55,1214.548,1215.138,1379,-7.33,4872.606,-7.412,8.002,0
03.02.2017,1214.698,1221.338,1206.351,1219.538,-0.863,1319,1200.422,1221.998,1197.548,1220.401,1380,5.263,4840.369,-1.597,24.45,0
02.08.2018,1217.808,1221.268,1206.829,1208.368,-11.17,1379,1214.698,1221.338,1206.351,1219.538,1319,-0.863,4861.925,-1.8,14.987,1
22.11.2016,1216.071,1220.969,1206.128,1212.828,4.46,1376,1217.808,1221.268,1206.829,1208.368,1379,-11.17,4854.273,-12.9,14.439,1
03.04.2016,1220.102,1220.88,1217.889,1220.379,7.551,120,1216.071,1220.969,1206.128,1212.828,1376,4.46,4855.996,-8.141,14.841,0
01.06.2016,1216.642,1220.36,1205.909,1213.479,-6.9,1380,1220.102,1220.88,1217.889,1220.379,120,7.551,4879.25,-0.501,2.991,1
14.10.2018,1217.529,1220.229,1216.808,1219.219,5.74,120,1216.642,1220.36,1205.909,1213.479,1380,-6.9,4856.39,-6.881,14.451,0
03.08.2018,1208.358,1219.978,1204.5,1213.218,-6.001,1259,1217.529,1220.229,1216.808,1219.219,120,5.74,4873.785,-1.01,3.421,1
23.01.2017,1215.401,1219.931,1209.258,1217.369,4.151,1380,1208.358,1219.978,1204.5,1213.218,1259,-6.001,4846.054,-6.76,15.478,0
17.01.2017,1203.078,1218.798,1203.022,1215.102,-2.267,1381,1215.401,1219.931,1209.258,1217.369,1380,4.151,4861.959,-2.562,10.673,0
24.01.2017,1217.369,1218.549,1206.549,1209.101,-6.001,1381,1203.078,1218.798,1203.022,1215.102,1381,-2.267,4840,-3.696,15.776,0
08.03.2017,1216.152,1218.489,1206.548,1208.369,-0.732,1381,1217.369,1218.549,1206.549,1209.101,1381,-6.001,4851.568,-9.448,12,1
31.05.2016,1209.859,1218.158,1208.282,1216.689,8.32,1380,1216.152,1218.489,1206.548,1208.369,1381,-0.732,4849.558,-10.12,11.941,1
11.07.2017,1213.648,1218.022,1208.172,1217.858,1.169,1380,1209.859,1218.158,1208.282,1216.689,1380,8.32,4852.988,-1.469,9.876,0
06.08.2018,1214.848,1217.828,1205.549,1208.699,-9.159,1379,1213.648,1218.022,1208.172,1217.858,1380,1.169,4857.7,-0.164,9.85,0
02.06.2016,1213.48,1217.63,1206.9,1207.909,-0.79,1380,1214.848,1217.828,1205.549,1208.699,1379,-9.159,4846.924,-9.129,12.279,1
21.11.2016,1206.211,1217.583,1206.211,1216.071,8.162,1380,1213.48,1217.63,1206.9,1207.909,1380,-0.79,4845.919,-9.721,10.73,0
18.01.2017,1215.052,1217.509,1201.758,1203.031,-13.04,1381,1206.211,1217.583,1206.211,1216.071,1380,8.162,4846.076,-1.512,11.372,1
09.08.2018,1213.242,1217.239,1210.749,1212.088,9.057,1379,1215.052,1217.509,1201.758,1203.031,1381,-13.04,4837.35,-14.478,15.751,0
10.08.2018,1212.079,1217.072,1205.668,1210.988,-1.1,1259,1213.242,1217.239,1210.749,1212.088,1379,9.057,4853.318,-5.151,6.49,0
16.02.2016,1207.87,1216.939,1190.829,1202.522,-8.466,1380,1212.079,1217.072,1205.668,1210.988,1259,-1.1,4845.807,-6.084,11.404,1
14.11.2018,1203.078,1216.458,1197.605,1210.918,8.396,1376,1207.87,1216.939,1190.829,1202.522,1380,-8.466,4818.16,-14.417,26.11,1
15.11.2018,1210.905,1216.378,1207.528,1213.898,2.98,1373,1203.078,1216.458,1197.605,1210.918,1376,8.396,4828.059,-5.54,18.853,0
27.03.2016,1215.608,1216.191,1212.909,1213.669,-0.229,120,1210.905,1216.378,1207.528,1213.898,1373,2.98,4848.709,-2.48,8.85,0
07.08.2018,1208.709,1216.109,1207.759,1212.379,-1.29,1379,1215.608,1216.191,1212.909,1213.669,120,-0.229,4858.377,-2.522,3.282,0
18.11.2016,1214.691,1216.092,1202.898,1207.062,-5.317,1320,1208.709,1216.109,1207.759,1212.379,1379,-1.29,4844.956,-3.73,8.35,1
08.08.2018,1212.388,1215.801,1206.431,1213.241,6.179,1380,1214.691,1216.092,1202.898,1207.062,1320,-5.317,4840.743,-9.03,13.194,1
22.01.2017,1209.462,1215.691,1209.462,1215.401,2.16,60,1212.388,1215.801,1206.431,1213.241,1380,6.179,4847.861,-2.56,9.37,0
10.07.2017,1213.332,1215.581,1204.832,1213.648,-1.753,1379,1209.462,1215.691,1209.462,1215.401,60,2.16,4850.016,-0.29,6.229,0
31.01.2017,1196.641,1215.322,1196.078,1211.591,-2.057,1381,1213.332,1215.581,1204.832,1213.648,1379,-1.753,4847.393,-1.933,10.749,1
05.08.2018,1213.532,1215.139,1213.299,1214.848,3.257,120,1196.641,1215.322,1196.078,1211.591,1381,-2.057,4819.632,-3.731,19.244,0
20.01.2017,1203.669,1214.898,1198.578,1209.609,-5.239,1320,1213.532,1215.139,1213.299,1214.848,120,3.257,4856.818,-0.291,1.84,0
23.11.2016,1212.849,1214.691,1181.702,1189.568,-20.041,1365,1203.669,1214.898,1198.578,1209.609,1320,-5.239,4826.754,-5.289,16.32,1
28.08.2018,1210.988,1214.239,1199.599,1202.638,13.07,1380,1212.849,1214.691,1181.702,1189.568,1365,-20.041,4798.81,-25.123,32.989,1
12.08.2018,1210.672,1213.818,1210.571,1212.351,9.713,119,1210.988,1214.239,1199.599,1202.638,1380,13.07,4827.464,-11.601,14.64,1
09.07.2017,1212.328,1213.762,1211.369,1213.332,0.981,120,1210.672,1213.818,1210.571,1212.351,119,9.713,4847.412,-1.467,3.247,0
17.02.2016,1202.522,1213.712,1195.608,1206.941,-6.391,1380,1212.328,1213.762,1211.369,1213.332,120,0.981,4850.791,-0.43,2.393,1
29.05.2016,1212.409,1213.36,1205.729,1207.589,0.648,120,1202.522,1213.712,1195.608,1206.941,1380,-6.391,4818.783,-6.771,18.104,0
13.08.2018,1212.319,1212.628,1191.619,1192.778,-14.811,1380,1212.409,1213.36,1205.729,1207.589,120,0.648,4839.087,-5.771,7.631,1
13.09.2018,1206.158,1212.609,1200.148,1202.098,9.32,1379,1212.319,1212.628,1191.619,1192.778,1380,-14.811,4809.344,-19.85,21.009,1
27.08.2018,1207.709,1212.399,1203.111,1210.981,8.883,1379,1206.158,1212.609,1200.148,1202.098,1379,9.32,4821.013,-10.511,12.461,0
01.02.2017,1211.539,1212.328,1198.148,1209.649,-1.332,1381,1207.709,1212.399,1203.111,1210.981,1379,8.883,4834.2,-1.418,9.288,0
12.11.2018,1210.678,1211.395,1200.338,1202.255,-7.394,1379,1211.539,1212.328,1198.148,1209.649,1381,-1.332,4831.664,-2.679,14.18,0
13.03.2017,1205.989,1211.129,1201.759,1202.188,-0.067,1321,1210.678,1211.395,1200.338,1202.255,1379,-7.394,4824.666,-9.14,11.057,0
21.09.2018,1207.359,1211.012,1191.789,1199.468,-2.72,1259,1205.989,1211.129,1201.759,1202.188,1321,-0.067,4821.065,-8.941,9.37,1
30.05.2016,1207.56,1210.802,1199.732,1209.86,10.392,1141,1207.359,1211.012,1191.789,1199.468,1259,-2.72,4809.628,-11.544,19.223,1
11.11.2018,1208.925,1210.685,1208.895,1210.665,0.805,60,1207.56,1210.802,1199.732,1209.86,1141,10.392,4827.954,-0.942,11.07,0
25.01.2017,1209.152,1209.779,1193.208,1200.948,-9.717,1380,1208.925,1210.685,1208.895,1210.665,60,0.805,4839.17,-0.02,1.79,0
09.03.2017,1208.368,1208.958,1198.688,1199.748,-1.2,1381,1209.152,1209.779,1193.208,1200.948,1380,-9.717,4813.087,-8.831,16.571,1
31.08.2018,1199.849,1208.819,1198.229,1200.737,0.989,1259,1208.368,1208.958,1198.688,1199.748,1381,-1.2,4815.762,-9.21,10.27,1
16.01.2017,1203.391,1208.581,1200.218,1203.112,2.375,1111,1199.849,1208.819,1198.229,1200.737,1259,0.989,4807.634,-8.082,10.59,1
24.08.2018,1184.519,1208.512,1183.118,1205.592,2.48,1259,1203.391,1208.581,1200.218,1203.112,1111,2.375,4815.302,-5.469,8.363,0
14.09.2018,1202.118,1208.512,1192.878,1193.249,-12.343,1259,1184.519,1208.512,1183.118,1205.592,1259,2.48,4781.741,-2.92,25.394,1
12.09.2018,1196.998,1208.429,1192.658,1206.201,12.952,1379,1202.118,1208.512,1192.878,1193.249,1259,-12.343,4796.757,-15.263,15.634,1
20.09.2018,1203.931,1208.372,1201.269,1207.359,1.158,1380,1196.998,1208.429,1192.658,1206.201,1379,12.952,4804.286,-2.228,15.771,0
03.10.2018,1205.528,1208.278,1196.766,1197.908,-9.451,1380,1203.931,1208.372,1201.269,1207.359,1380,1.158,4820.931,-1.013,7.103,1
02.10.2018,1188.989,1208.211,1188.739,1205.528,7.62,1380,1205.528,1208.278,1196.766,1197.908,1380,-9.451,4808.48,-10.37,11.512,1
20.11.2016,1207.792,1208.152,1205.541,1206.211,0.683,60,1188.989,1208.211,1188.739,1205.528,1380,7.62,4791.467,-2.683,19.472,1
26.08.2018,1206.868,1207.909,1206.069,1207.719,1.508,120,1207.792,1208.152,1205.541,1206.211,60,0.683,4827.696,-1.941,2.611,0
